CDS_CODE	COUNTY	DISTRICT	SCHOOL	HISPANIC	AM_IND	ASIAN	PAC_ISLD	FILIPINO	AFRICAN_AM	WHITE	TWO_MORE_RACES	NOT_REPORTED	TOTAL	YEAR
49708620000001	Sonoma	Petaluma Joint Union High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	1	0	0	1	1617
49708620128157	Sonoma	Petaluma Joint Union High	Gateway to College Academy	4	0	0	0	0	0	3	1	0	8	1617
49708624930012	Sonoma	Petaluma Joint Union High	Casa Grande High	115	1	12	0	5	5	224	11	0	373	1617
49708624930103	Sonoma	Petaluma Joint Union High	Carpe Diem High (Continuation)	7	0	0	0	0	0	7	1	0	15	1617
49708624930111	Sonoma	Petaluma Joint Union High	Sonoma Mountain High (Continuation)	6	1	0	0	0	0	11	3	0	21	1617
49708624930236	Sonoma	Petaluma Joint Union High	Valley Oaks High (Alternative)	4	0	1	0	0	0	13	2	0	20	1617
49708624935151	Sonoma	Petaluma Joint Union High	Petaluma High	77	1	3	2	1	4	173	10	0	271	1617
49708624935862	Sonoma	Petaluma Joint Union High	San Antonio High (Continuation)	14	0	1	0	0	0	9	1	0	25	1617
49708700106344	Sonoma	Piner-Olivet Union Elementary	Northwest Prep Charter	6	0	0	0	0	0	3	1	0	10	1617
49709040101923	Sonoma	Roseland	Roseland Charter	93	1	1	1	0	4	0	0	0	100	1617
49709200000001	Sonoma	Santa Rosa High	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	4	1	0	6	1617
49709200108811	Sonoma	Santa Rosa High	Abraxis Charter	3	0	0	0	0	0	0	0	0	3	1617
49709204930160	Sonoma	Santa Rosa High	Elsie Allen High	172	1	18	0	0	5	18	0	1	215	1617
49709204930244	Sonoma	Santa Rosa High	Maria Carrillo High	58	1	35	1	3	5	206	20	0	329	1617
49709204934154	Sonoma	Santa Rosa High	Montgomery High	139	5	14	3	3	10	139	15	0	328	1617
49709204935292	Sonoma	Santa Rosa High	Piner High	135	0	15	3	1	8	46	6	2	216	1617
49709204935607	Sonoma	Santa Rosa High	Ridgway High (Continuation)	89	4	1	0	1	4	34	9	0	142	1617
49709204936803	Sonoma	Santa Rosa High	Santa Rosa High	143	2	25	2	6	8	207	24	2	419	1617
49709530000001	Sonoma	Sonoma Valley Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1617
49709534930152	Sonoma	Sonoma Valley Unified	Creekside High	9	0	0	0	0	0	3	0	0	12	1617
49709534937256	Sonoma	Sonoma Valley Unified	Sonoma Valley High	134	0	6	1	3	2	115	3	0	264	1617
49709614930319	Sonoma	Twin Hills Union Elementary	Orchard View	5	0	0	0	0	1	25	3	0	34	1617
49738820000001	Sonoma	Cotati-Rohnert Park Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	3	0	0	3	1617
49738820123786	Sonoma	Cotati-Rohnert Park Unified	Credo High	6	0	0	0	0	0	22	2	1	31	1617
49738820127092	Sonoma	Cotati-Rohnert Park Unified	Academy of Arts and Sciences: Sonoma	2	0	0	0	0	0	4	1	0	7	1617
49738824930046	Sonoma	Cotati-Rohnert Park Unified	El Camino High	19	1	0	0	0	1	20	1	0	42	1617
49738824930384	Sonoma	Cotati-Rohnert Park Unified	Technology High	11	1	8	1	3	2	55	0	2	83	1617
49738824935482	Sonoma	Cotati-Rohnert Park Unified	Rancho Cotate High	112	0	11	1	5	6	120	13	0	268	1617
49753580000001	Sonoma	Windsor Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	1	0	0	2	1617
49753584930228	Sonoma	Windsor Unified	Windsor High	168	5	10	0	4	3	210	6	0	406	1617
49753584930269	Sonoma	Windsor Unified	Windsor Oaks Academy	22	0	0	0	0	1	12	0	0	35	1617
49753904930251	Sonoma	Healdsburg Unified	Marce Becerra Academy	4	0	0	0	0	0	2	0	0	6	1617
49753904932554	Sonoma	Healdsburg Unified	Healdsburg High	72	2	3	0	0	1	52	1	0	131	1617
50105040129023	Stanislaus	Stanislaus County Office of Education	Stanislaus Alternative Charter	96	4	6	3	1	12	37	4	1	164	1617
50105040131235	Stanislaus	Stanislaus County Office of Education	Stanislaus County Institute of Learning	11	2	0	0	0	3	9	0	0	25	1617
50105045030069	Stanislaus	Stanislaus County Office of Education	Stanislaus County West Campus	9	0	0	0	0	1	5	1	0	16	1617
50105045030085	Stanislaus	Stanislaus County Office of Education	John B. Allard	21	0	0	0	0	2	4	0	0	27	1617
50105045030226	Stanislaus	Stanislaus County Office of Education	Petersen Alternative Center for Education	9	0	0	0	0	0	5	2	1	17	1617
50105045030234	Stanislaus	Stanislaus County Office of Education	Valley Charter High	7	0	1	0	1	2	23	3	0	37	1617
50105046069546	Stanislaus	Stanislaus County Office of Education	Stanislaus County Special Education	5	0	1	0	0	2	2	0	0	10	1617
50710430000001	Stanislaus	Ceres Unified	Nonpublic, Nonsectarian Schools	0	0	0	0	0	0	0	0	1	1	1617
50710430107136	Stanislaus	Ceres Unified	Whitmore Charter High	7	0	0	0	0	1	25	3	1	37	1617
50710430108076	Stanislaus	Ceres Unified	Central Valley High	291	1	28	3	3	3	27	2	1	359	1617
50710435030168	Stanislaus	Ceres Unified	Endeavor Alternative	70	0	4	0	0	0	17	1	0	92	1617
50710435030200	Stanislaus	Ceres Unified	Argus High (Continuation)	58	1	3	0	0	0	5	0	0	67	1617
50710435030879	Stanislaus	Ceres Unified	Ceres High	229	1	22	5	1	7	67	2	0	334	1617
50710685030267	Stanislaus	Denair Unified	Denair Charter Academy	46	1	0	0	0	0	50	1	2	100	1617
50710685031521	Stanislaus	Denair Unified	Denair High	31	0	0	0	0	1	37	2	0	71	1617
50710926112965	Stanislaus	Hart-Ransom Union Elementary	Hart-Ransom Academic Charter	4	0	0	0	0	0	15	0	0	19	1617
50711346113286	Stanislaus	Keyes Union	Keyes to Learning Charter	4	0	0	0	0	0	14	1	0	19	1617
50711750000001	Stanislaus	Modesto City High	Nonpublic, Nonsectarian Schools	0	0	0	0	0	1	0	1	0	2	1617
50711750110593	Stanislaus	Modesto City High	James C. Enochs High	218	1	34	6	16	18	211	37	23	564	1617
50711750120212	Stanislaus	Modesto City High	Aspire Vanguard College Preparatory Academy	6	1	0	0	0	3	5	2	0	17	1617
50711750121129	Stanislaus	Modesto City High	Joseph A. Gregori High	263	1	36	5	8	7	175	23	9	527	1617
50711755030010	Stanislaus	Modesto City High	Fred C. Beyer High	155	2	20	3	7	13	166	25	3	394	1617
50711755030135	Stanislaus	Modesto City High	Peter Johansen High	218	0	10	10	1	11	71	15	0	336	1617
50711755031380	Stanislaus	Modesto City High	Grace M. Davis High	181	2	22	7	3	9	77	21	14	336	1617
50711755031802	Stanislaus	Modesto City High	Thomas Downey High	229	1	9	2	3	18	149	15	5	431	1617
50711755034905	Stanislaus	Modesto City High	Modesto High	357	2	55	2	6	11	59	18	9	519	1617
50711755034913	Stanislaus	Modesto City High	Robert Elliott Alternative Education Center	150	1	3	1	1	17	41	10	2	226	1617
50712170133124	Stanislaus	Patterson Joint Unified	Open Valley Independent Study	11	0	0	1	0	3	4	0	2	21	1617
50712175030127	Stanislaus	Patterson Joint Unified	Del Puerto High	37	0	0	0	0	3	4	0	2	46	1617
50712175036256	Stanislaus	Patterson Joint Unified	Patterson High	215	2	13	7	7	24	50	5	1	324	1617
50736015030036	Stanislaus	Newman-Crows Landing Unified	West Side Valley High (Continuation)	12	0	0	0	0	0	2	1	0	15	1617
50736015030184	Stanislaus	Newman-Crows Landing Unified	Newman-Crows Landing Independent Study	0	0	0	0	0	0	1	0	0	1	1617
50736015035902	Stanislaus	Newman-Crows Landing Unified	Orestimba High	135	0	0	0	1	6	42	5	0	189	1617
50755495032651	Stanislaus	Hughson Unified	Hughson High	81	0	1	0	0	0	91	2	0	175	1617
50755495032669	Stanislaus	Hughson Unified	Dickens (Billy Joe) High (Continuation)	8	0	0	0	0	1	2	0	0	11	1617
50755560112573	Stanislaus	Riverbank Unified	Adelante High	30	0	0	0	0	0	5	0	0	35	1617
50755565036850	Stanislaus	Riverbank Unified	Riverbank High	112	0	1	0	0	0	17	0	0	130	1617
50755645030176	Stanislaus	Oakdale Joint Unified	Oakdale Charter	3	0	0	0	0	0	14	0	0	17	1617
50755645030192	Stanislaus	Oakdale Joint Unified	Valley Oak Junior and Senior High	3	0	0	0	0	0	10	0	0	13	1617
50755645031950	Stanislaus	Oakdale Joint Unified	East Stanislaus High	17	1	0	0	0	0	20	0	0	38	1617
50755645035654	Stanislaus	Oakdale Joint Unified	Oakdale High	114	2	4	0	4	2	215	1	0	342	1617
50755720117689	Stanislaus	Waterford Unified	Sentinel High	7	0	0	0	0	0	9	0	0	16	1617
50755725030259	Stanislaus	Waterford Unified	Waterford High	61	1	1	0	0	2	37	1	0	103	1617
50755725030317	Stanislaus	Waterford Unified	Connecting Waters Charter	73	1	7	1	1	1	81	16	5	186	1617
50757390124669	Stanislaus	Turlock Unified	eCademy Charter at Crane	17	1	0	0	0	2	23	0	0	43	1617
50757390131185	Stanislaus	Turlock Unified	Fusion Charter	8	0	0	0	0	4	9	0	1	22	1617
50757395030283	Stanislaus	Turlock Unified	John H. Pitman High	263	5	43	4	9	10	169	6	4	513	1617
50757395036884	Stanislaus	Turlock Unified	Roselawn High	60	1	1	0	0	1	31	2	1	97	1617
50757395037700	Stanislaus	Turlock Unified	Turlock High	260	7	15	0	0	9	187	7	2	487	1617
51105120114207	Sutter	Sutter County Office of Education	Feather River Academy	5	0	0	1	0	0	14	3	0	23	1617
51105126069454	Sutter	Sutter County Office of Education	Sutter County Special Education	0	0	0	0	0	0	1	0	0	1	1617
51713735132758	Sutter	East Nicolaus Joint Union High	East Nicolaus High	10	0	1	0	1	0	38	2	0	52	1617
51713995130059	Sutter	Live Oak Unified	Valley Oak Continuation High	9	0	0	0	0	0	6	0	0	15	1617
51713995130067	Sutter	Live Oak Unified	Live Oak Alternative	3	0	1	0	0	0	3	0	0	7	1617
51713995135256	Sutter	Live Oak Unified	Live Oak High	65	0	16	0	1	0	29	0	0	111	1617
51714070109793	Sutter	Marcum-Illinois Union Elementary	South Sutter Charter	18	3	1	0	2	10	80	4	6	124	1617
51714150129007	Sutter	Meridian Elementary	California Virtual Academy at Sutter	6	0	1	2	1	5	37	4	3	59	1617
51714150132761	Sutter	Meridian Elementary	California Prep Sutter 8-12	0	0	0	0	0	1	4	0	0	5	1617
51714230132977	Sutter	Nuestro Elementary	Sutter Peak Charter Academy	0	0	0	0	0	1	4	0	0	5	1617
51714495130042	Sutter	Sutter Union High	Butte View High	7	1	0	0	0	1	9	2	0	20	1617
51714495137500	Sutter	Sutter Union High	Sutter High	34	4	4	0	1	0	116	11	0	170	1617
51714560133934	Sutter	Winship-Robbins	Inspire Charter School - North	0	0	0	0	0	0	18	0	0	18	1617
51714640107722	Sutter	Yuba City Unified	River Valley High	126	4	130	1	3	8	90	28	2	392	1617
51714645130018	Sutter	Yuba City Unified	Albert Powell Continuation	24	0	2	0	0	3	19	5	0	53	1617
51714645130075	Sutter	Yuba City Unified	Yuba City Independence Academy	9	0	0	1	0	0	10	0	0	20	1617
51714645130125	Sutter	Yuba City Unified	Yuba City Charter	3	0	4	1	0	1	6	0	0	15	1617
51714645139001	Sutter	Yuba City Unified	Yuba City High	165	2	43	3	2	3	111	11	1	341	1617
52105206069462	Tehama	Tehama County Department of Education	Tehama County Special Education	0	0	0	0	0	0	0	1	0	1	1617
52105206119671	Tehama	Tehama County Department of Education	Tehama eLearning Academy	7	0	0	0	0	0	13	1	0	21	1617
52715065231675	Tehama	Corning Union High	Centennial Continuation High	8	0	0	0	0	0	4	0	0	12	1617
52715065231709	Tehama	Corning Union High	Corning High	92	0	0	0	0	2	72	2	3	171	1617
52715220132597	Tehama	Evergreen Union	Evergreen Institute of Excellence	1	1	0	0	0	0	8	0	0	10	1617
52715715235106	Tehama	Los Molinos Unified	Los Molinos High	15	1	0	0	1	0	15	0	0	32	1617
52716395237151	Tehama	Red Bluff Joint Union High	Salisbury High (Continuation)	9	2	0	0	0	0	33	3	2	49	1617
52716395237201	Tehama	Red Bluff Joint Union High	Red Bluff High	87	10	2	1	0	4	220	10	0	334	1617
53105380125633	Trinity	Trinity County Office of Education	California Heritage Youthbuild Academy II	0	0	0	0	0	2	12	1	0	15	1617
53738335337423	Trinity	Southern Trinity Joint Unified	Southern Trinity High	0	1	0	0	0	0	5	0	0	6	1617
53750285330022	Trinity	Mountain Valley Unified	Valley High	0	0	0	0	0	0	1	2	0	3	1617
53750285337407	Trinity	Mountain Valley Unified	Hayfork High	2	2	0	0	0	0	12	2	0	18	1617
53765135330014	Trinity	Trinity Alps Unified	Alps View High (Continuation)	0	1	0	0	0	0	1	0	0	2	1617
53765135337456	Trinity	Trinity Alps Unified	Trinity High	7	2	1	0	0	1	53	10	3	77	1617
54105460119602	Tulare	Tulare County Office of Education	University Preparatory High	20	0	4	1	0	1	25	0	0	51	1617
54105460124057	Tulare	Tulare County Office of Education	Valley Life Charter	0	0	0	0	0	0	2	0	0	2	1617
54105465430061	Tulare	Tulare County Office of Education	Tulare County Court	8	0	0	0	0	0	3	0	0	11	1617
54105465430327	Tulare	Tulare County Office of Education	La Sierra High	35	0	0	0	0	1	11	0	0	47	1617
54105465430343	Tulare	Tulare County Office of Education	Tulare County Community	4	0	0	0	0	0	1	0	0	5	1617
54105466119291	Tulare	Tulare County Office of Education	Eleanor Roosevelt Community Learning Center	1	0	0	0	0	0	11	1	0	13	1617
54718030112458	Tulare	Alpaugh Unified	California Connections Academy@Central	14	0	0	0	0	0	16	2	0	32	1617
54718035430301	Tulare	Alpaugh Unified	Alpaugh Junior-Senior High	17	0	0	0	0	0	1	0	0	18	1617
54718370109009	Tulare	Burton Elementary	Summit Charter Academy	15	0	1	0	2	0	16	0	0	34	1617
54718370122705	Tulare	Burton Elementary	Burton Horizon Academy	10	0	0	0	0	0	2	0	0	12	1617
54718605430095	Tulare	Cutler-Orosi Joint Unified	Esperanza High	13	0	0	0	0	0	0	0	0	13	1617
54718605430806	Tulare	Cutler-Orosi Joint Unified	Lovell High	30	0	0	0	0	0	1	0	0	31	1617
54718605433230	Tulare	Cutler-Orosi Joint Unified	Orosi High	209	0	2	0	7	0	4	0	0	222	1617
54719930124776	Tulare	Lindsay Unified	Loma Vista Charter	17	0	0	0	0	0	0	0	0	17	1617
54719935430194	Tulare	Lindsay Unified	John J. Cairns Continuation	35	0	0	0	0	0	0	0	0	35	1617
54719935432414	Tulare	Lindsay Unified	Lindsay Senior High	190	0	6	0	0	0	9	0	0	205	1617
54721400123273	Tulare	Stone Corral Elementary	Crescent Valley Public Charter	121	1	1	0	1	0	42	5	3	174	1617
54722490107649	Tulare	Tulare Joint Union High	Countryside Community Day	5	0	0	0	0	0	2	0	0	7	1617
54722490116368	Tulare	Tulare Joint Union High	Mission Oak High	230	6	8	2	1	9	58	1	1	316	1617
54722490130708	Tulare	Tulare Joint Union High	Sierra Vista Charter High	30	0	0	0	0	4	6	0	1	41	1617
54722490133793	Tulare	Tulare Joint Union High	Accelerated Charter High	47	1	0	0	0	2	11	1	0	62	1617
54722495430145	Tulare	Tulare Joint Union High	Tulare Technical Preparatory High	8	0	0	0	0	1	2	0	0	11	1617
54722495435409	Tulare	Tulare Joint Union High	Tulare Union High	245	4	7	0	2	15	81	0	1	355	1617
54722495435466	Tulare	Tulare Joint Union High	Tulare Western High	272	0	6	0	0	14	68	0	4	364	1617
54722560109751	Tulare	Visalia Unified	Visalia Charter Independent Study	152	4	8	1	0	3	68	4	1	241	1617
54722560120659	Tulare	Visalia Unified	Visalia Technical Early College	15	0	0	0	0	2	16	1	1	35	1617
54722565430012	Tulare	Visalia Unified	River Bend	1	0	0	0	0	0	0	0	0	1	1617
54722565430046	Tulare	Visalia Unified	Golden West High	251	4	13	0	1	3	77	5	2	356	1617
54722565430368	Tulare	Visalia Unified	El Diamante High	251	6	30	2	1	11	142	3	4	450	1617
54722565432828	Tulare	Visalia Unified	Mt. Whitney High	201	10	10	1	0	4	81	2	0	309	1617
54722565434527	Tulare	Visalia Unified	Redwood High	260	3	37	0	3	5	126	10	0	444	1617
54722565435839	Tulare	Visalia Unified	Sequoia High	57	1	1	0	0	1	14	2	0	76	1617
54753255430210	Tulare	Farmersville Unified	Farmersville High	164	0	0	1	0	0	4	0	0	169	1617
54753255430277	Tulare	Farmersville Unified	Deep Creek Academy	11	0	0	0	0	0	1	0	0	12	1617
54755230114348	Tulare	Porterville Unified	Butterfield Charter High	59	5	1	0	1	0	25	0	1	92	1617
54755230116590	Tulare	Porterville Unified	Harmony Magnet Academy	63	0	3	0	4	0	42	0	1	113	1617
54755235430228	Tulare	Porterville Unified	Vine Street Community Day	1	0	0	0	0	0	0	0	0	1	1617
54755235430251	Tulare	Porterville Unified	Granite Hills High	216	4	4	3	1	3	30	2	0	263	1617
54755235430350	Tulare	Porterville Unified	Prospect Education Center	1	0	0	0	0	0	0	0	0	1	1617
54755235430624	Tulare	Porterville Unified	Citrus High	62	5	0	0	0	1	14	1	0	83	1617
54755235432786	Tulare	Porterville Unified	Monache High	254	6	10	0	22	2	57	6	0	357	1617
54755235434113	Tulare	Porterville Unified	Porterville High	318	13	4	1	5	1	62	5	3	412	1617
54755235434931	Tulare	Porterville Unified	Strathmore High	61	0	0	0	0	0	7	0	0	68	1617
54755310102186	Tulare	Dinuba Unified	Ronald Reagan Academy	56	0	0	0	0	1	8	0	0	65	1617
54755315431119	Tulare	Dinuba Unified	Sierra Vista High (Continuation)	22	0	0	0	0	0	0	0	0	22	1617
54755315431184	Tulare	Dinuba Unified	Dinuba High	352	2	6	1	4	2	12	0	0	379	1617
54767945436258	Tulare	Woodlake Unified	Bravo Lake High	17	0	1	0	0	0	0	0	0	18	1617
54767945436282	Tulare	Woodlake Unified	Woodlake High	123	0	1	0	0	1	15	0	0	140	1617
54768365430087	Tulare	Exeter Unified	Exeter Independent Study (Alternative)	17	0	0	0	0	3	10	0	0	30	1617
54768365431598	Tulare	Exeter Unified	Exeter Union High	77	2	0	1	1	2	87	4	1	175	1617
54768365431614	Tulare	Exeter Unified	Kaweah High	12	0	0	0	0	0	4	0	0	16	1617
55105535530118	Tuolumne	Tuolumne County Superintendent of Schools	Tuolumne County Community/ISP	0	0	0	0	0	0	0	2	0	2	1617
55723630100099	Tuolumne	Jamestown Elementary	California Virtual Academy @ Jamestown	2	0	1	0	0	0	10	1	0	14	1617
55723895530019	Tuolumne	Sonora Union High	Dario Cassina High	6	0	0	0	1	0	6	0	0	13	1617
55723895530043	Tuolumne	Sonora Union High	Theodore Bird High	12	1	1	0	0	0	25	4	0	43	1617
55723895536503	Tuolumne	Sonora Union High	Sonora High	30	7	1	3	2	3	135	4	0	185	1617
55724130112276	Tuolumne	Summerville Union High	Gold Rush Charter	9	1	0	0	1	2	49	1	0	63	1617
55724135530050	Tuolumne	Summerville Union High	Long Barn High	1	1	0	0	0	0	6	0	0	8	1617
55724135530092	Tuolumne	Summerville Union High	South Fork High	0	0	0	0	0	0	1	0	0	1	1617
55724135530175	Tuolumne	Summerville Union High	Mountain High	0	0	0	0	0	0	1	0	0	1	1617
55724135530191	Tuolumne	Summerville Union High	Connections Visual and Performing Arts Academy	4	1	2	0	1	0	30	0	0	38	1617
55724135536750	Tuolumne	Summerville Union High	Summerville High	7	3	0	0	1	2	48	0	1	62	1617
55751845530076	Tuolumne	Big Oak Flat-Groveland Unified	Tioga High	1	0	0	0	1	0	12	0	0	14	1617
55751845530084	Tuolumne	Big Oak Flat-Groveland Unified	Don Pedro High	3	0	0	0	0	0	6	0	0	9	1617
55751845530159	Tuolumne	Big Oak Flat-Groveland Unified	Moccasin Community Day	0	0	0	0	0	0	2	0	0	2	1617
56105610109900	Ventura	Ventura County Office of Education	Vista Real Charter High	96	0	2	0	0	0	44	8	0	150	1617
56105610122713	Ventura	Ventura County Office of Education	River Oaks Academy	4	0	0	0	0	0	15	0	0	19	1617
56105615630223	Ventura	Ventura County Office of Education	Providence	8	0	0	0	0	0	4	0	0	12	1617
56105615630397	Ventura	Ventura County Office of Education	Gateway Community	15	0	0	0	0	0	1	1	0	17	1617
56105616069231	Ventura	Ventura County Office of Education	Ventura County Special Education	5	1	0	0	0	0	3	0	0	9	1617
56724540000001	Ventura	Fillmore Unified	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	0	0	1	1617
56724540124750	Ventura	Fillmore Unified	Heritage Valley Independent Study	3	1	0	0	0	0	3	0	0	7	1617
56724545630173	Ventura	Fillmore Unified	Sierra High	30	0	0	0	0	0	0	0	0	30	1617
56724545632021	Ventura	Fillmore Unified	Fillmore Senior High	180	1	1	0	0	1	24	1	0	208	1617
56724705630363	Ventura	Mesa Union Elementary	Golden Valley Charter	5	0	0	0	1	2	12	0	0	20	1617
56725040127043	Ventura	Mupu Elementary	Academy of Arts and Sciences: Thousand Oaks & Simi	1	0	0	0	0	0	2	0	0	3	1617
56725205630405	Ventura	Ojai Unified	Valley Oak Charter	2	0	1	0	0	0	2	0	0	5	1617
56725205631817	Ventura	Ojai Unified	Chaparral High	2	0	0	0	0	1	10	0	0	13	1617
56725205634076	Ventura	Ojai Unified	Nordhoff High	59	3	4	0	1	3	85	3	0	158	1617
56725460000001	Ventura	Oxnard Union High	Nonpublic, Nonsectarian Schools	1	0	0	0	0	0	0	1	0	2	1617
56725460120634	Ventura	Oxnard Union High	Architecture, Construction & Engineering Charter H	11	0	0	0	0	1	23	1	0	36	1617
56725460125674	Ventura	Oxnard Union High	Condor High	188	1	1	0	7	2	19	2	0	220	1617
56725465630066	Ventura	Oxnard Union High	Frontier High	127	0	0	0	0	2	10	1	0	140	1617
56725465630389	Ventura	Oxnard Union High	Pacifica High	559	0	12	3	23	13	9	3	0	622	1617
56725465631619	Ventura	Oxnard Union High	Adolfo Camarillo High	232	1	47	3	29	9	291	18	0	630	1617
56725465631742	Ventura	Oxnard Union High	Channel Islands High	422	0	2	3	40	4	7	4	0	482	1617
56725465632849	Ventura	Oxnard Union High	Hueneme High	390	0	1	1	13	4	18	12	0	439	1617
56725465634548	Ventura	Oxnard Union High	Oxnard High	515	2	12	5	20	13	48	16	0	631	1617
56725465634761	Ventura	Oxnard Union High	Rio Mesa High	289	3	7	5	14	14	66	10	0	408	1617
56726030000001	Ventura	Simi Valley Unified	Nonpublic, Nonsectarian Schools	0	0	1	0	0	0	0	0	0	1	1617
56726035630249	Ventura	Simi Valley Unified	Monte Vista	11	0	0	0	1	0	26	1	0	39	1617
56726035630322	Ventura	Simi Valley Unified	Santa Susana High	72	0	36	0	18	4	134	19	1	284	1617
56726035634993	Ventura	Simi Valley Unified	Apollo High	35	0	0	1	1	0	22	0	1	60	1617
56726035635008	Ventura	Simi Valley Unified	Royal High	140	0	24	2	8	5	214	9	0	402	1617
